,molecule_chembl_id,bioactivity_class,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1049,CHEMBL4217663,active,O=C(Nc1ccc2c(c1)CN(C(=O)c1cccc(Cl)c1)C(=O)C2)c1cccc(Cl)c1,439.2980000000001,4.970800000000003,1.0,3.0,10.84924356013969
1050,CHEMBL5427350,inactive,COc1cc(O)cc2c1-c1c3c(cc4c1[C@@H](C2)N(C)CC4)OCO3,325.36400000000015,2.881600000000001,1.0,5.0,3.5228787452803374
1051,CHEMBL4060617,active,O=C(CCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,464.1000000000003,6.009200000000005,2.0,5.0,6.596879478824183
1053,CHEMBL3233998,inactive,COc1ccc(C(C#N)N2CCOCC2)cc1O,248.28199999999995,1.29768,1.0,5.0,3.440093374963888
1054,CHEMBL3585777,active,COc1ccc(C(C)NS(=O)(=O)NC(=O)OCc2ccccc2)cc1OC,394.4490000000001,2.5256000000000007,2.0,6.0,10.571055709964426
1055,CHEMBL3323065,active,O=c1c2cc(OCCCN3CCCCC3)ccc2nc2n1CCCCC2,355.4820000000002,3.3777000000000026,0.0,5.0,6.08600081756968
1056,CHEMBL583920,active,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCO)c3C(C1)C2,328.8430000000002,4.288400000000003,2.0,3.0,8.015022873584506
1057,CHEMBL2441686,inactive,COc1c(F)ccc[n+]1C,142.153,0.6588,0.0,1.0,3.958607314841775
1058,CHEMBL1834073,inactive,CCCN1CCN(c2nccc(NC(c3ccccc3)c3ccccc3)n2)CC1,387.5310000000002,4.210100000000003,1.0,5.0,4.835647144215563
1059,CHEMBL3215769,active,O=C(NCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3,695.735,10.533199999999992,2.0,5.0,7.603800652904264
1060,CHEMBL3303094,active,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,706.2830000000004,9.033499999999998,4.0,7.0,8.119186407719209
1061,CHEMBL338755,active,CN(CCCNc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2,507.72600000000045,6.776600000000006,2.0,5.0,9.522878745280336
1062,CHEMBL1084776,active,Cc1ccc2c(Nc3ccccc3)c3c(nc2c1)CCCC3,288.3940000000001,5.165620000000003,1.0,2.0,6.1249387366083
1064,CHEMBL1834068,inactive,COCCN1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1,377.4920000000002,3.0103000000000018,1.0,6.0,4.931814138253839
1066,CHEMBL456156,inactive,Oc1cccc(C2=Nc3ccccc3SC(c3ccccc3)C2)c1,331.4400000000001,5.750100000000003,1.0,3.0,4.3979400086720375
1067,CHEMBL4854713,active,Nc1c2c(nc3ccc(F)cc13)CCC2,202.23199999999997,2.4448000000000008,1.0,2.0,6.1791420105603
1069,CHEMBL328715,active,c1ccc(CN2CCC(CCNc3noc4ccccc34)CC2)cc1,335.45100000000014,4.542000000000003,1.0,4.0,6.091514981121351
1070,CHEMBL4787855,active,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccccc4Cl)CC3)cc1)C2,504.0500000000003,5.646400000000006,0.0,4.0,6.318758762624412
1071,CHEMBL3642048,active,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,527.6690000000004,5.644300000000006,4.0,5.0,6.729460905739452
1072,CHEMBL4634473,inactive,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(C)=O,373.40500000000014,1.7661,0.0,7.0,4.0
1074,CHEMBL4454706,active,COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)ccc2[nH]ccc12,382.54800000000006,5.4317000000000055,1.0,3.0,7.397940008672037
1075,CHEMBL173607,active,CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1C)Cc1ccccc1C,693.1180000000004,9.314840000000002,0.0,2.0,7.779891911959945
1076,CHEMBL2441695,inactive,COc1c(F)c[n+](CCC[n+]2cc(F)c(OC)c(F)c2)cc1F,332.297,1.9255,0.0,2.0,4.552841968657781
1077,CHEMBL3403878,active,COc1cc2oc(-c3cccc(OCC(=O)NCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3)cc(=O)c2c(OC)c1OC,700.2320000000001,7.733700000000008,2.0,9.0,7.488116639021126
1082,CHEMBL2234533,active,CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1[C@H]2c1ccccc1)CCCC3,373.50000000000017,4.743200000000003,2.0,4.0,6.490004907986601
1083,CHEMBL512096,active,CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1C2c1ccccc1)CCCC3,373.50000000000017,4.743200000000003,2.0,4.0,6.1487416512809245
1084,CHEMBL604096,active,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)CC2,427.54400000000015,5.548300000000006,0.0,4.0,6.7447274948966935
1085,CHEMBL4799313,inactive,CCN(C)C(=O)OCC1CCN(Cc2ccccc2)CC1,290.40700000000004,2.986900000000001,0.0,3.0,4.142667503568732
1087,CHEMBL553187,active,CN(CCCCCNc1ccc(-c2ccccc2)nn1)Cc1ccccc1,360.5050000000001,4.857800000000004,1.0,4.0,6.031517051446065
1088,CHEMBL594186,active,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C(=C/c1ccccc1)CCCCC)c1ccc(=O)[nH]c1C2,426.6040000000003,6.773500000000007,1.0,2.0,7.292429823902063
1089,CHEMBL1084787,inactive,c1ccc(-c2nnc(NCN3CCCCC3)s2)cc1,274.3929999999999,3.0604000000000013,1.0,5.0,4.267606240177032
1090,CHEMBL388627,active,O=C(NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12,489.06300000000033,7.0407000000000055,3.0,3.0,7.443697499232712
1091,CHEMBL1084543,inactive,c1ccc(-c2cnc(NCN3CCCCC3)nc2)cc1,268.3639999999999,2.9989000000000017,1.0,4.0,4.0
1092,CHEMBL156763,active,CC1CCN(CC2Cc3ccccc3C2=O)CC1,243.35,2.773500000000001,0.0,2.0,6.318758762624412
1094,CHEMBL1085702,active,Nc1ccc2c(c1)c(-c1ccccc1)[n+](CCCNCCCNCCCNc1c3c(nc4ccccc14)CCCC3)c1cc(N)ccc21,638.884,7.000500000000006,5.0,6.0,8.826813731587725
1095,CHEMBL605303,active,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(O)c(OCC)c1)c1ccc(=O)[nH]c1C2,390.4830000000001,4.262200000000004,2.0,4.0,7.602059991327962
1096,CHEMBL357551,inactive,CN(C)c1ccc(CC(=O)NCCCCCCCCNC23CC4CC(CC(C4)C2)C3)cc1,439.6880000000002,5.310300000000005,2.0,3.0,4.0
1099,CHEMBL130478,active,CSc1nc(-c2ccc(OC(F)(F)F)cc2)nn1C(=O)N(C)C,346.33400000000006,3.095300000000001,0.0,6.0,6.096910013008056
1101,CHEMBL5177066,active,Cc1ccc2nc3c(c(NCCN4CCN(C)CC4)c2c1)CCCC3,338.49900000000014,3.0813200000000016,1.0,4.0,6.011441043121384
1104,CHEMBL3623562,inactive,CC(C)n1cc(C(=O)CF)cn1,170.18699999999998,1.6162,0.0,3.0,5.0
1105,CHEMBL5269984,active,CCN(C)C(=O)Oc1ccc(C(CCOc2ccc([N+](=O)[O-])cc2)NC)cc1,387.436,3.7749000000000015,1.0,6.0,6.995678626217358
1106,CHEMBL418068,inactive,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,284.22300000000007,1.5714000000000004,3.0,5.0,5.0
1107,CHEMBL3585778,active,COc1ccc(OC)c(C(C)NS(=O)(=O)NC(=O)OCc2ccccc2)c1,394.4490000000002,2.5256000000000007,2.0,6.0,10.571055709964426
1108,CHEMBL5267519,active,Cn1c2ccccc2c2cc[n+](-c3ccc(Br)cc3Br)cc21,417.124,5.133200000000003,0.0,1.0,6.958607314841775
1109,CHEMBL253602,inactive,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1)CCCCC3,375.4720000000002,4.633020000000004,1.0,5.0,4.68000002720016
1110,CHEMBL4849640,inactive,COc1ccc2[nH]c3c(c2c1)CN(Cc1ccccc1)CC3,292.38200000000006,3.7348000000000026,1.0,2.0,4.278189384787454
1111,CHEMBL335033,active,CSc1nc(-c2ccc3ccccc3c2)nn1C(=O)N(C)C,312.3980000000001,3.3499000000000017,0.0,5.0,7.301029995663981
1112,CHEMBL4752188,active,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccc(OC)c(OC)c1,601.6570000000003,3.2543200000000025,1.0,10.0,7.116225038644742
1115,CHEMBL4083445,active,CC(=O)C1=CN(Cc2ccccc2C)C=CC1CC1Cc2cc(C)ccc2C1=O,385.5070000000002,5.167140000000005,0.0,3.0,6.0
1116,CHEMBL3642056,active,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc12,660.3030000000002,9.0284,4.0,5.0,7.59176003468815
1117,CHEMBL361409,active,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,289.379,2.1640000000000006,1.0,4.0,7.026872146400302
1118,CHEMBL205340,active,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,289.379,2.1640000000000006,1.0,4.0,7.026872146400302
1119,CHEMBL2011487,active,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,594.2470000000002,8.547200000000004,2.0,5.0,9.3767507096021
1120,CHEMBL225326,active,O=C(Cc1c[nH]c2ccc(Br)cc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,581.9860000000001,7.732100000000006,3.0,3.0,9.638272163982409
1122,CHEMBL3828586,inactive,NC(=O)c1cc[n+](CCCCC[n+]2cccc(NC(=O)/C=N\O)c2)cc1,357.41400000000004,0.6294999999999998,3.0,4.0,3.113509274827518
1127,CHEMBL2234545,inactive,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1cccs1)CCC3,356.4470000000001,3.575400000000002,1.0,6.0,4.559999953221535
1128,CHEMBL85404,active,COc1ccc2c3c1OC1C[C@@H](O)C=C[C@@]31CC[N+](C)(C)C2,302.39400000000006,1.9949,1.0,3.0,6.301029995663981
1129,CHEMBL3827064,active,CN(CCCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,578.7090000000005,7.348500000000008,1.0,6.0,6.4089353929735005
1133,CHEMBL3623555,active,CC(C)n1cc(C(=O)C(F)F)cn1,188.177,1.9118,0.0,3.0,6.095825631715837
1135,CHEMBL4472570,active,COc1ccc2nc3c(c(NCCCCCNC(=O)[C@@H](N)Cc4c[nH]c5ccccc45)c2c1)CCCC3,499.65900000000033,4.871900000000003,4.0,5.0,6.2076083105017466
1136,CHEMBL576189,inactive,CC1=CC2Cc3nc4oc(C5CCC5)nc4c(N)c3C(C1)C2,295.386,4.068500000000003,1.0,4.0,4.567030709125595
1138,CHEMBL3127003,active,CCN(CCCCOc1ccc(-c2coc3cc(OCCCCN(CC)Cc4ccccc4OC)cc(O)c3c2=O)cc1)Cc1ccccc1OC,708.8960000000003,8.545000000000007,1.0,9.0,6.455931955649724
1140,CHEMBL311849,inactive,C[n+]1c(/C=N/O)cccc1CCO[n+]1ccc(C(N)=O)cc1,302.334,-0.6230999999999982,2.0,4.0,3.0
1141,CHEMBL3415580,active,O=C1c2ccccc2C(=O)N1CCCCCCCNCc1cccc(Cl)c1,384.9069999999999,4.676300000000004,1.0,3.0,6.186419011431808
1142,CHEMBL3787223,active,COc1ccc2c(c1)CCC(NS(=O)(=O)N(C)C)C2,284.38100000000003,0.9485,1.0,3.0,7.770318157682325
1143,CHEMBL225198,active,O=C(CCc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,517.1170000000003,7.359700000000006,3.0,3.0,10.69897000433602
1145,CHEMBL1618217,active,CCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,312.45700000000016,5.114400000000004,1.0,3.0,7.0
1147,CHEMBL502689,inactive,CC(C)=CCc1cc2ccc(=O)oc2cc1O,230.263,3.007300000000002,1.0,3.0,2.619788758288394
1148,CHEMBL413794,active,COc1ccc2oc(=O)c(-c3cccc(CN(C)Cc4ccccc4)c3)cc2c1,385.4630000000001,5.1006000000000045,0.0,4.0,6.518557371497695
1149,CHEMBL190528,active,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2cc(OC)c(OC)c(OC)c2)C3=O)c1,618.7270000000002,6.508100000000008,1.0,9.0,6.2839966563652006
1151,CHEMBL3087679,inactive,C[C@@H](C(=O)NCCCNCCCNC1=CC(=O)C(NCCCNCCCNC(=O)[C@H](C)c2ccc(-c3ccccc3)c(F)c2)=CC1=O)c1ccc(-c2ccccc2)c(F)c1,819.0100000000003,6.276800000000009,6.0,8.0,4.555955204081924
1152,CHEMBL3216018,active,O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,619.2090000000002,8.248300000000004,2.0,5.0,7.779891911959945
1153,CHEMBL5419417,inactive,COc1ccccc1C1SCC(=O)N1CCCN(C)C,294.42,2.2209000000000003,0.0,4.0,3.6989700043360183
1155,CHEMBL4284235,active,Cc1ccc(NC(=O)c2coc3ccc(/C=C/C(=O)OCCN(C)C)cc3c2=O)cc1,420.46500000000026,3.471720000000002,1.0,6.0,6.013228265733755
1158,CHEMBL2332546,inactive,C=CC(=O)N1C/C(=C\c2ccc(Cl)cc2Cl)C(=O)/C(=C/c2ccc(Cl)cc2Cl)C1,467.1790000000002,6.364500000000003,0.0,2.0,4.80271944187438
1159,CHEMBL4174372,active,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3C)cc1C(N)=O)C2=O,415.51300000000015,3.426120000000002,1.0,3.0,6.04875964967566
1160,CHEMBL4172950,inactive,COc1ccc2c(c1)CCC(CC1C=CN(Cc3cccc(C(F)(F)F)c3)C=C1C(C)=O)C2=O,469.50300000000016,5.967800000000005,0.0,4.0,5.0
1161,CHEMBL4092048,active,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(N)=O)C2,451.9300000000002,3.389600000000001,1.0,4.0,7.387216143280264
1162,CHEMBL243274,active,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2C)=CC1=O)Cc1ccccc1C,600.8920000000004,6.867040000000007,2.0,6.0,7.1432711096171175
1164,CHEMBL538853,active,CN1c2ccc(OC(=O)Nc3ccccc3)cc2[C@]2(C)CC[N@@+](C)([O-])[C@H]12,353.42200000000014,3.6792000000000025,1.0,4.0,6.698970004336019
1165,CHEMBL4250287,inactive,C=Cc1oc2ccc(Br)cc2c(=O)c1CN(/C=C/C(C)=O)Cc1ccccc1,438.3210000000002,5.303400000000004,0.0,4.0,4.698970004336019
1166,CHEMBL2147460,active,CN(C)c1ccccc1CNCCCCCCCNc1c2c(nc3ccccc13)CCCC2,444.66700000000014,6.331800000000007,2.0,4.0,8.285670240254767
1167,CHEMBL4636399,inactive,O=[N+]([O-])C1C(Cc2c[nH]cn2)NC2(c3ccccc3-c3nc4ccccc4nc32)C1c1ccccn1,475.5120000000002,3.6155000000000026,2.0,7.0,4.768530409569319
1168,CHEMBL5187324,active,CN(CCCOc1ccc([N+](=O)[O-])cc1)C(=O)c1cnc(CC(=O)c2cccs2)nc1,440.48100000000017,3.4128000000000016,0.0,8.0,6.055517327849832
1169,CHEMBL5434452,inactive,CCN(CCc1ccccc1OC)Cc1cccc(OC)c1OCc1ccccc1,405.5380000000001,5.347400000000006,0.0,4.0,5.0
1170,CHEMBL385181,inactive,NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1,288.307,-0.1995999999999986,2.0,4.0,2.8664610916297826
1171,CHEMBL3605432,inactive,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccc(I)cc4)[nH]3)ccc21,568.4340000000001,5.9980000000000055,1.0,4.0,3.3010299956639813
1172,CHEMBL5409365,active,FC(F)(F)c1ccc(-c2nnc(CNC3CCN(Cc4ccccc4)C3)o2)cc1,402.4200000000001,4.119500000000003,1.0,5.0,7.1938200260161125
1173,CHEMBL450931,inactive,C#CCNCCc1cccc(OC(=O)N(C)CCC)c1,274.364,2.2925000000000004,1.0,3.0,4.8124792791635365
1174,CHEMBL199861,active,O=C(CCCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccccc12,454.6180000000003,5.926100000000005,3.0,3.0,14.30102999566398
1176,CHEMBL4633343,inactive,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1ccccc1,435.47600000000017,3.0600000000000014,0.0,7.0,4.0
1177,CHEMBL1085274,inactive,CCN1CCCC1CNc1ccc(-c2ccccc2)nn1,282.391,3.0398000000000014,1.0,4.0,4.207608310501746
1178,CHEMBL4075061,active,Clc1ccc2c(NCc3ccccn3)c3c(nc2c1)CCCC3,323.82700000000017,4.774100000000003,1.0,3.0,7.045757490560675
1179,CHEMBL4784191,active,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CC[N+](C)(Cc4ccccn4)CC3)cc1)C2,470.5930000000003,4.388000000000004,0.0,5.0,6.42021640338319
1180,CHEMBL32585,inactive,CC(OC[n+]1ccn(C)c1/C=N/O)C(C)(C)C,240.327,1.5293999999999996,1.0,4.0,4.939302159646388
1181,CHEMBL5083432,inactive,COc1c(-c2ccc(O)cc2)cc2oc3cc(O)c(O)cc3c2c1O,338.31500000000005,4.084000000000004,4.0,6.0,4.795880017344075
1185,CHEMBL4529341,inactive,OCC1CCN(Cc2ccccc2)CC1,205.301,1.8909,1.0,2.0,4.0
1186,CHEMBL4578266,inactive,Cc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccc(F)cc4Cl)CC3)sc2-c2ccc(C)cc2)cc1,534.1000000000003,7.737140000000007,1.0,4.0,5.0
1187,CHEMBL141167,active,CC(=O)N(CCC1CCN(Cc2ccccc2)CC1)c1cccc(F)c1,354.4690000000001,4.4809000000000045,0.0,2.0,7.187086643357144
1189,CHEMBL5430188,inactive,O=C1C(=O)N2CCc3cc4c(c5c3c2c1c1ccccc15)OCO4,317.30000000000007,2.807100000000001,0.0,4.0,4.289882634888183
1190,CHEMBL31184,inactive,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,252.316,5.737200000000003,0.0,0.0,4.552841968657781
1193,CHEMBL4088659,inactive,CN1c2ccccc2C(n2nnc3ccccc32)c2ccccc21,312.37600000000003,4.150300000000003,0.0,4.0,4.906578314837765
1196,CHEMBL3586201,inactive,CC1(C)[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)CC3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@H]12,442.7280000000002,7.139700000000009,2.0,2.0,4.522878745280337
1197,CHEMBL3586203,inactive,CC1(C)[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)CC3=CC[C@H]4C(C)(C)[C@H](O)CC[C@]4(C)[C@H]3CC[C@@H]12,442.7280000000002,7.139700000000009,2.0,2.0,4.522878745280337
1198,CHEMBL3339003,inactive,CCCN(CCC)CCCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,407.598,6.643900000000008,0.0,3.0,4.356054087251933
1199,CHEMBL4216066,active,COc1cc(/C=C/C(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1O,503.6430000000003,5.638300000000006,3.0,6.0,7.185752404268079
1201,CHEMBL278342,active,COc1ccc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)C(=O)C=CC(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc1,466.53000000000026,3.4364000000000026,2.0,7.0,7.585026652029182
1202,CHEMBL4759230,active,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC(C)(C)C,601.7770000000003,5.056800000000004,4.0,9.0,6.987584625237567
1203,CHEMBL4476621,active,O=C(NNC(=S)Nc1ccc(Cl)c(Cl)c1)c1ccccc1O,356.2340000000001,3.3304000000000005,4.0,3.0,6.2839966563652006
1205,CHEMBL4757035,active,O=C(NO)c1ccc(Nc2c3ccccc3nc3ccc(F)cc23)cc1,347.34900000000005,4.389700000000002,3.0,4.0,6.221848749616356
1206,CHEMBL4753347,active,NC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,571.7070000000001,4.160000000000004,4.0,9.0,9.096910013008056
1207,CHEMBL607537,active,COc1cc2oc(=O)ccc2c(OC)c1OC,236.223,1.8188,0.0,5.0,7.0
1208,CHEMBL185896,active,CC(Cc1ccc(O)cc1)C1CCC(C)C(c2ccc(O)cc2)C1,324.46400000000006,5.496400000000005,2.0,2.0,6.2076083105017466
1209,CHEMBL4294701,active,COc1cccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c12,420.5090000000002,3.833700000000003,1.0,5.0,6.060480747381382
1212,CHEMBL1783534,active,CC(C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)C=C1,480.73700000000025,5.540900000000006,1.0,4.0,7.602059991327962
1213,CHEMBL191758,active,NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,289.8100000000001,3.527700000000002,2.0,3.0,7.667561540084395
1214,CHEMBL4785004,active,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccc(OC)cc35)CCCC4)c2)nc1OCC1CC1,615.7600000000002,4.429300000000004,4.0,10.0,7.512861624522813
1215,CHEMBL155495,inactive,CNC(NCCNCc1ccc(COC)o1)=C(C#N)C#N,289.339,0.5833600000000008,3.0,7.0,4.698970004336019
1216,CHEMBL4750190,active,COCCn1cnc2cc(NC(=O)c3ccccc3)cc(C(=O)NCc3cc(F)cc(F)c3)c21,464.4720000000002,4.143200000000003,2.0,5.0,6.920818753952375
1217,CHEMBL486698,active,Nc1c2c(nc3cc(Cl)ccc13)CCCC2,232.71399999999997,3.349200000000001,1.0,2.0,8.079876673709276
1219,CHEMBL541620,inactive,C#CCNC1CCc2ccc(OC(=S)N(C)CC)cc21,288.416,2.512100000000001,1.0,3.0,3.3010299956639813
1220,CHEMBL4060011,active,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1C(C)=O)C2,416.4970000000002,3.8399000000000023,0.0,4.0,7.744727494896693
1221,CHEMBL3752974,inactive,CC(C)NCc1cccc2[nH]c3ccccc3c12,238.334,3.8191000000000015,2.0,1.0,4.7447274948966935
1222,CHEMBL1344483,inactive,COc1ccc(C(C#N)N2CCCCC2)cc1OC,260.33699999999993,2.754380000000001,0.0,4.0,4.346787486224656
1224,CHEMBL1086184,active,COC(=O)c1cc2c(N)c3c(nc2nc1C)CCCC3,271.32,2.18582,1.0,5.0,6.0
1227,CHEMBL4750360,inactive,CCN(C)C(=O)Oc1ccc(/C=C/C(=O)N2CCN(Cc3ccccc3)CC2)cc1,407.5140000000001,3.4947000000000026,0.0,4.0,4.8297382846050425
1228,CHEMBL597406,inactive,CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccccc3C2=O)cc1,353.46500000000003,5.141000000000005,0.0,2.0,4.931814138253839
1229,CHEMBL4797575,inactive,O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1cccc(Br)c1)[C@@]21CSc2ccccc2C1=O,562.5100000000001,5.714200000000005,0.0,6.0,4.416347891457956
1230,CHEMBL5072956,inactive,COc1ccccc1C(=O)O[C@H]1C=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]2C[C@@H]1OC,435.4760000000002,3.2760000000000016,0.0,7.0,4.0
1231,CHEMBL553803,active,CNC(=O)Oc1cccc(CN(C)CC#CCOc2ccc3c(=O)c4ccccc4oc3c2)c1,456.49800000000016,4.178600000000004,1.0,6.0,6.6777807052660805
1233,CHEMBL3582224,active,c1ncc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)s1,425.56100000000026,5.887500000000004,1.0,5.0,6.304518323509803
1235,CHEMBL4081915,active,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3C)cc1C(C)=O)C2,430.5240000000002,4.148320000000004,0.0,4.0,8.05551732784983
1236,CHEMBL543216,active,C#CCNC1CCc2ccc(OC(=O)N(C)c3ccccc3)cc21,320.392,3.531900000000003,1.0,3.0,6.259637310505756
1237,CHEMBL4164387,inactive,CO[C@@H]1C=C[C@@]23c4cc5c(cc4CN(CCC(C)C)[C@@H]2C(=O)N(C)[C@H]3C1)OCO5,398.50300000000016,2.6989,0.0,5.0,3.6989700043360183
1238,CHEMBL4874599,inactive,COc1ccc2nc3c(c(N)c2c1)CCCCC3,242.32199999999992,3.094500000000002,1.0,3.0,4.7544873321858505
1239,CHEMBL4466652,active,COc1cc2oc(-c3ccc(NCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)cc3)cc(=O)c2c(OC)c1OC,600.1150000000001,7.480300000000007,2.0,8.0,8.721246399047171
1241,CHEMBL556172,inactive,CCN(CC)CCS/C(=N\O)C(=O)c1ccccc1,280.39300000000003,2.732000000000001,1.0,5.0,3.0
1242,CHEMBL2413734,inactive,CCN(CC)CCOc1ccc(-c2nc3cc(C)ccc3[nH]2)cc1,323.44,4.258920000000003,1.0,3.0,4.292600168866751
1243,CHEMBL4586157,active,COc1ccc2nc3c(c(NCCCCCCCNC(=O)[C@@H](N)Cc4c[nH]c5ccccc45)c2c1)CCCC3,527.7130000000002,5.652100000000004,4.0,5.0,6.008773924307505
1244,CHEMBL4756054,inactive,COc1cc(/C=C/C(=O)N2CCCCC2)ccc1OC(=O)N(c1ccccc1)c1ccccc1,456.5420000000001,6.058000000000006,0.0,4.0,4.565431095965801
1245,CHEMBL4438120,active,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCNc1c2c(nc3ccccc13)CCCC2,441.5790000000002,4.083100000000004,4.0,4.0,6.236572006437063
1247,CHEMBL4064413,active,CNC(=O)c1c[n+](Cc2ccccc2)ccc1CC1Cc2cc(OC)c(OC)cc2C1=O,431.5120000000003,2.996900000000001,1.0,4.0,6.0
1248,CHEMBL5408925,active,Cc1cc(=O)[nH]c2c1C(=O)C(NCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)=CC2=O,476.9640000000003,4.118420000000003,3.0,6.0,7.954677021213342
1249,CHEMBL340929,inactive,CC(C)(C)OC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21,416.5210000000002,5.282900000000005,0.0,5.0,4.522878745280337
